date,time,external_temp(℃),internal_temp(℃),cumulative_light(J/cm²),light_amount(W/m²),wind_direction,wind_speed(m/s),leeward_vent_aperture(%),windward_vent_aperture(%)
08-04-2023,2:00:00,3.9,13,2225,0,25.37,3.09,0,0
08-04-2023,2:05:00,3.8,13,2225,0,134.93,2.52,0,0
08-04-2023,2:10:00,3.8,13.1,2225,0,251.88,2.4,0,0
08-04-2023,2:15:00,3.8,13.29,2225,0,305.61,2.01,0,0
08-04-2023,2:20:00,3.7,13.4,2225,0,317.71,2,0,0
08-04-2023,2:25:00,3.7,13.5,2225,0,299.51,2,0,0
08-04-2023,2:30:00,3.7,13.6,2225,0.97,312.63,2.49,0,0
08-04-2023,2:35:00,3.7,13.6,2225,1,335.39,2.6,0,0
08-04-2023,2:40:00,3.7,13.7,2225,0.03,318.48,2.41,0,0
08-04-2023,2:45:00,3.7,13.89,2225,0,316.05,2.79,0,0
08-04-2023,2:50:00,3.6,14,2225,0,306.27,2.41,0,0
08-04-2023,2:55:00,3.6,13.9,2225,0,317.68,2.79,0,0
08-04-2023,3:00:00,3.6,14,2225,0,281.99,2.51,0,0
08-04-2023,3:05:00,3.6,14,2225,0,303.39,2.21,0,0
08-04-2023,3:10:00,3.5,13.9,2225,0,342.93,2.39,0,0
08-04-2023,3:15:00,3.5,14,2225,0,18.91,2.21,0,0
08-04-2023,3:20:00,3.5,14,2225,0,247.49,2.3,0,0
08-04-2023,3:25:00,3.5,14,2225,0,101.19,1.91,0,0
08-04-2023,3:30:00,3.4,14,2225,0,83.37,2.09,0,0
08-04-2023,3:35:00,3.5,14,2225,0.97,245.55,2.2,0,0
08-04-2023,3:40:00,3.4,13.9,2225,0.03,320.08,2.01,0,0
08-04-2023,3:45:00,3.4,14,2225,0,351.2,1.71,0,0
08-04-2023,3:50:00,3.3,14,2225,0,350.05,1.6,0,0
08-04-2023,3:55:00,3.49,14,2225,0,340.27,2.09,0,0
08-04-2023,4:00:00,3.5,13.9,2225,0,260.19,2,0,0
08-04-2023,4:05:00,3.4,14,2225,0,111.03,2,0,0
08-04-2023,4:10:00,3.4,13.9,2225,0,44.71,1.9,0,0
08-04-2023,4:15:00,3.4,13.8,2225,0.97,340.84,1.71,0,0
08-04-2023,4:20:00,3.3,13.8,2225,0.03,18.07,1.41,0,0
08-04-2023,4:25:00,3.2,13.8,2225,0,348.69,1.3,0,0
08-04-2023,4:30:00,3.1,13.8,2225,0,16.36,1.49,0,0
08-04-2023,4:35:00,3.2,13.8,2225,0,328.2,1.79,0,0
08-04-2023,4:40:00,3.2,13.8,2225,0,349.65,1.8,0,0
08-04-2023,4:45:00,2.91,13.8,2225,0,11.28,1.22,0,0
08-04-2023,4:50:00,2.8,13.7,2225,0,158.71,1.1,0,0
08-04-2023,4:55:00,2.9,13.89,2225,0.97,32.57,1.49,0,0
08-04-2023,5:00:00,2.8,13.71,2225,1,319.05,1.31,0,0
08-04-2023,5:05:00,2.8,13.7,2225,0.03,30.13,1.4,0,0
08-04-2023,5:10:00,2.9,13.8,2225,0,186.49,1.5,0,0
08-04-2023,5:15:00,2.8,13.8,2225,0,290.28,1.31,0,0
08-04-2023,5:20:00,2.41,13.8,2225,0,209.29,0.91,0,0
08-04-2023,5:25:00,2.11,13.7,2225,0,324.96,0.8,0,0
08-04-2023,5:30:00,1.62,13.8,2225,0,256.5,0.8,0,0
08-04-2023,5:35:00,1.12,13.8,2225,0,205.67,1.28,0,0
08-04-2023,5:40:00,0.91,13.8,2225,0,167.27,1.4,0,0
08-04-2023,5:45:00,0.8,13.7,2225,0,174.7,1.3,0,0
08-04-2023,5:50:00,0.61,13.7,2225,0,212.7,1.11,0,0
08-04-2023,5:55:00,0.5,13.6,2225,0,170.5,1.68,0,0
08-04-2023,6:00:00,0.4,13.6,2225,0.97,172.87,1.41,0,0
08-04-2023,6:05:00,0.3,13.5,74.17,1,160.43,1.59,0,0
08-04-2023,6:10:00,0.49,13.6,0,3.9,155.17,1.99,0,0
08-04-2023,6:15:00,0.6,13.5,0,7.87,152.1,2.19,0,0
08-04-2023,6:20:00,0.6,13.5,0,10.9,149.1,2.2,0,0
08-04-2023,6:25:00,0.6,13.6,0.97,15.83,150.93,2.2,0,0
08-04-2023,6:30:00,0.7,13.6,1.97,19.87,154.87,2.01,0,0
08-04-2023,6:35:00,0.7,13.6,2,22.9,220.73,1.23,0,0
08-04-2023,6:40:00,0.7,13.6,2.97,26.87,192.07,0.91,0,0
08-04-2023,6:45:00,0.6,13.5,3.97,30.87,165.87,1,0,0
08-04-2023,6:50:00,0.41,13.4,5.93,45.5,191.1,1.1,0,0
08-04-2023,6:55:00,0.59,13.3,8.9,79.83,186.2,0.81,0,0
08-04-2023,7:00:00,0.99,13.4,11.9,102.27,191.8,0.8,0,0
08-04-2023,7:05:00,1.19,13.4,15.87,120.4,208.43,0.99,0,0
08-04-2023,7:10:00,1.39,13.59,19.87,134.53,207.07,1.1,0,0
08-04-2023,7:15:00,1.69,13.79,24.83,150.47,187.67,1.39,0,0
08-04-2023,7:20:00,2.09,14.09,29.83,168.4,168.63,1.59,0.97,0
08-04-2023,7:25:00,2.39,14.39,35.8,186.4,156.4,1.41,1,0
08-04-2023,7:30:00,2.5,14.5,42.77,203.43,159.87,1.59,1,0.97
08-04-2023,7:35:00,2.6,14.6,48.8,220.43,190.93,1.5,1,1
08-04-2023,7:40:00,2.79,15.08,56.73,239.37,221,1.4,1,1
08-04-2023,7:45:00,3.38,15.58,64.73,258.37,202.67,1.4,1,1
08-04-2023,7:50:00,3.98,16.28,72.73,274.47,197.17,1.59,5.83,1
08-04-2023,7:55:00,4.58,16.69,82.67,294.33,218.27,1.7,9.87,1
08-04-2023,8:00:00,5.08,17.37,91.64,313.24,299.66,1.41,10,1.96
08-04-2023,8:05:00,5.48,18.07,102.56,333.2,299.16,1.69,12.88,2.96
08-04-2023,8:10:00,5.5,18.68,112.6,354.16,315.32,2.37,18.76,3
08-04-2023,8:15:00,5.6,18.89,124.52,375.16,315.04,2.69,19,3.96
08-04-2023,8:20:00,5.7,19.09,136.52,396.16,291,3.18,19,4
08-04-2023,8:25:00,5.89,19.29,149.48,417.16,300.56,2.82,19,2.08
08-04-2023,8:30:00,6.09,19.68,162.48,436.24,302.92,2.61,19,2
08-04-2023,8:35:00,6.29,20.08,176.44,454.28,283.8,2.5,19,2
08-04-2023,8:40:00,6.49,20.48,191.4,472.28,307.96,2.79,19,2
08-04-2023,8:45:00,6.6,20.88,206.4,490.28,311.88,3.09,19,2
08-04-2023,8:50:00,6.5,21.09,221.4,511.16,317.76,3.87,19,4.88
08-04-2023,8:55:00,6.69,21.2,238.32,532.16,304.56,3.9,17.08,1.16
08-04-2023,9:00:00,6.8,21.49,255.32,553.16,292.48,3.8,17,1
08-04-2023,9:05:00,6.9,21.69,272.32,572.24,281.44,3.9,17,1
08-04-2023,9:10:00,7.19,22.08,290.28,587.4,281.96,3.32,17,1
08-04-2023,9:15:00,7.58,22.58,308.28,602.4,279.12,2.92,17,1
08-04-2023,9:20:00,7.89,23.18,327.24,618.36,295.32,3,17,1
08-04-2023,9:25:00,7.8,23.3,346.24,637.24,312.32,4.54,17,1
08-04-2023,9:30:00,7.9,23.88,366.2,657.2,305.32,4.41,17,1
08-04-2023,9:35:00,8.19,24.48,387.16,674.32,299.24,3.25,17,1
08-04-2023,9:40:00,8.58,24.88,408.16,689.4,301.88,3.58,17,1
08-04-2023,9:45:00,8.7,24.8,429.16,700.56,304.88,4.27,17,1
08-04-2023,9:50:00,8.8,24.8,451.12,710.6,305.96,4.2,17,1
08-04-2023,9:55:00,8.9,25.09,473.12,727.32,308.88,3.82,17,1
08-04-2023,10:00:00,9.19,25.39,495.12,738.56,298.44,3.42,17,1.96
08-04-2023,10:05:00,9.3,25.59,518.08,754.36,308.56,3.98,17,2
08-04-2023,10:10:00,9.59,25.41,541.08,769.4,310.92,3.71,17,2
08-04-2023,10:15:00,9.79,25.69,565.04,783.44,292.76,4.18,17,2
08-04-2023,10:20:00,9.99,25.8,589.04,795.52,279.52,3.91,17,2
08-04-2023,10:25:00,10.1,25.99,613.04,809.44,289.56,4,17,0.08
08-04-2023,10:30:00,10.29,26.19,638,817.68,254.48,3.62,17,0
08-04-2023,10:35:00,10.3,26.49,663,824.72,61.96,4.27,17,0
08-04-2023,10:40:00,10.49,26.69,688,836.52,326.64,4.3,17,0
08-04-2023,10:45:00,10.6,26.99,713.96,844.68,301.52,3.82,17,0.96
08-04-2023,10:50:00,10.7,27.19,739,852.68,290.4,4.18,17,1
08-04-2023,10:55:00,10.8,27.49,764.96,859.72,301.52,4.49,17,1
08-04-2023,11:00:00,10.9,27.98,790.96,866.72,296.24,4.4,17,1
08-04-2023,11:05:00,11,28.1,817.92,877.56,282.56,4.88,17,1
08-04-2023,11:10:00,10.9,28.48,844.92,887.6,277.2,4.52,17,1
08-04-2023,11:15:00,11.09,28.31,871.92,895.68,297.16,4.4,17,1
08-04-2023,11:20:00,11.29,28.49,898.92,903.68,327.76,4.11,17,1
08-04-2023,11:25:00,11.68,28.88,926.88,913.6,334.76,3.43,17,1
08-04-2023,11:30:00,11.8,29.09,953.92,924.56,327.32,4.17,19.88,1
08-04-2023,11:35:00,11.99,28.62,981.88,929.8,312.6,4.1,20,1
08-04-2023,11:40:00,11.9,28.6,1010.84,943.44,319.68,4.96,20,2.92
08-04-2023,11:45:00,12,28.79,1038.88,935.36,306.56,4.9,20,3
08-04-2023,11:50:00,12.19,28.8,1065.92,930.2,354.96,4.8,20,1.08
08-04-2023,11:55:00,12.01,28.61,1094.84,942.48,22.92,7.49,20,1
08-04-2023,12:00:00,12.29,27.93,1122.88,921.88,8.04,5.78,20,0.04
08-04-2023,12:05:00,12.4,27.23,1151.66,944.84,127.21,6.18,12.37,0
08-04-2023,12:10:00,12.4,27.58,1179.69,955.53,255.98,5.25,11.05,0
08-04-2023,12:15:00,12.5,28.55,1208.65,959.81,295.37,4.53,11,0.95
08-04-2023,12:20:00,12.6,29.17,1237.65,960,330.37,4.5,11.95,1
08-04-2023,12:25:00,12.79,29.58,1266.65,960.95,342.49,4.5,15.81,1
08-04-2023,12:30:00,12.99,29.98,1295.65,959.09,20.77,4.69,19.81,2.91
08-04-2023,12:35:00,13,29.9,1323.69,958.05,342.48,4.6,20,3
08-04-2023,12:40:00,12.9,28.95,1352.65,954.19,337.07,5.17,20,0.14
08-04-2023,12:45:00,13,28.71,1381.65,958.77,353.16,5.49,20,0.95
08-04-2023,12:50:00,13,28.51,1410.65,959,348.28,6.07,20,1
08-04-2023,12:55:00,13.1,28.4,1438.69,959.95,29.59,5.43,20,0.05
08-04-2023,13:00:00,13.2,28.88,1467.65,957.14,29.25,5.69,20,0.95
08-04-2023,13:05:00,13.39,29.28,1494.74,923.63,21.42,5.6,20,1
08-04-2023,13:10:00,13.4,28.92,1516.02,783.77,21.95,5.12,10.47,0.05
08-04-2023,13:15:00,13.21,29,1534.16,698.83,31.53,5.58,10,0
08-04-2023,13:20:00,13.2,29.48,1562.65,834.19,12.93,5.5,13.81,0.95
08-04-2023,13:25:00,13.3,30.26,1589.74,879.13,21.53,5.02,16.86,1
08-04-2023,13:30:00,13.59,30.49,1615.79,892.44,18.19,5.1,17,1.95
08-04-2023,13:35:00,13.7,30.69,1643.69,913.97,31.35,4.81,19.86,4.86
08-04-2023,13:40:00,13.8,30.32,1666.93,825.39,39.63,5.37,20,5
08-04-2023,13:45:00,14.09,29.44,1694.69,882.01,48.58,4.54,20,0.23
08-04-2023,13:50:00,14.2,29.21,1721.74,893.58,27.07,4.21,20,0.95
08-04-2023,13:55:00,14.2,29.3,1747.79,888.28,28.86,4.58,20,1
08-04-2023,14:00:00,14.3,29.2,1774.74,885.14,27.09,4.12,20,1
08-04-2023,14:05:00,14.2,29.01,1801.74,890.72,47.97,6.29,20,0.05
08-04-2023,14:10:00,14.2,29.29,1827.79,884.33,58.53,5.83,20,0.95
08-04-2023,14:15:00,14.58,29.4,1853.79,879.23,136.22,3.99,20,1
08-04-2023,14:20:00,14.5,29.3,1879.79,860.89,44.67,4.28,9.51,1
08-04-2023,14:25:00,14.6,30.06,1904.83,845.7,29.51,4.11,14.72,1
08-04-2023,14:30:00,14.89,30.67,1928.88,821.17,6.12,3.15,19.77,1
08-04-2023,14:35:00,15,30.8,1952.88,788.54,18.35,3.48,20,2.91
08-04-2023,14:40:00,14.71,29.94,1976.88,795.58,51.41,4.45,20,3
08-04-2023,14:45:00,14.51,29.23,1993.25,637.75,52.05,5.36,20,0.14
08-04-2023,14:50:00,14.5,28.44,2013.07,663.37,35.79,4.54,20,0
08-04-2023,14:55:00,14.5,28.02,2034.97,722.2,48.35,4.69,20,0
08-04-2023,15:00:00,14.5,27.9,2057.93,742.16,55.67,5.18,20,0.95
08-04-2023,15:05:00,14.69,28,2079.97,734.42,41.7,4.44,18.09,1
08-04-2023,15:10:00,15.08,28.1,2101.02,718.75,25.75,4.02,18,1
08-04-2023,15:15:00,15.2,28.2,2122.02,702.75,35.49,3.81,18,1
08-04-2023,15:20:00,15.01,28.01,2143.02,688.65,10.26,4.28,16.09,1
08-04-2023,15:25:00,15,28.1,2163.07,678.47,29.02,3.73,16,1
08-04-2023,15:30:00,15.1,28.2,2183.07,663.7,323.63,3.8,16,1
08-04-2023,15:35:00,15.2,28.1,2202.11,647.75,151.15,3.42,16,1
08-04-2023,15:40:00,15.1,27.91,2220.16,627.93,51.43,3.88,16,1
08-04-2023,15:45:00,15,27.9,2238.16,609.84,43.19,4.19,16,1
08-04-2023,15:50:00,14.9,27.8,2256.16,593.75,40.14,4.68,16,1
08-04-2023,15:55:00,14.8,27.23,2273.21,581.56,208.74,4.51,16,1
08-04-2023,16:00:00,14.8,27.2,2290.1,563.95,87.26,4.41,20.74,1
08-04-2023,16:05:00,14.99,26.73,2306.15,545.01,56.33,3.64,21,1
08-04-2023,16:10:00,15.09,26.13,2321.2,526.96,260.43,3.69,21,1
08-04-2023,16:15:00,15.01,25.72,2336.2,511.8,120.53,3.51,21,1
08-04-2023,16:20:00,15,25.51,2351.2,493.96,81.71,3.78,21,1
08-04-2023,16:25:00,15,25.31,2365.25,478.8,26.04,3.61,21,1.95
08-04-2023,16:30:00,15.09,25.21,2379.25,460.96,50.45,3.51,21,2
08-04-2023,16:35:00,14.91,25.01,2392.31,441.07,59.57,3.88,21,2
08-04-2023,16:40:00,14.99,24.81,2404.36,422.01,32.55,3.24,21,2
08-04-2023,16:45:00,14.91,24.61,2416.36,401.12,12.07,4.15,21,2
08-04-2023,16:50:00,14.9,24.32,2427.41,384.85,46.97,3.82,21,0.11
08-04-2023,16:55:00,14.9,24.02,2438.41,367.91,49.95,3.99,21,0.95
08-04-2023,17:00:00,14.71,23.53,2448.47,342.39,57.57,4.57,15.32,1
08-04-2023,17:05:00,14.7,23.69,2456.57,299.35,63.68,4.41,15,1
08-04-2023,17:10:00,14.61,23.61,2463.63,256.29,63.05,4.49,15,0.05
08-04-2023,17:15:00,14.6,23.41,2469.68,223.71,60.16,4.69,15,0
08-04-2023,17:20:00,14.41,23.12,2474.73,197.39,69.47,5.36,9.32,0
08-04-2023,17:25:00,14.59,23.1,2480.68,190.32,52.01,3.7,9,0.95
08-04-2023,17:30:00,14.69,23.19,2484.79,149.29,69.93,2.84,12.79,1
08-04-2023,17:35:00,14.79,23.11,2486.89,103.45,74.79,2.52,16.79,2.89
08-04-2023,17:40:00,14.61,22.72,2488.89,72.6,67.43,3.16,17,3
08-04-2023,17:45:00,14.51,22.23,2489.95,54.91,66.05,3.01,17,3
08-04-2023,17:50:00,14.31,21.82,2491.89,46.43,72.63,3.57,17,3
08-04-2023,17:55:00,14.39,21.52,2492.95,42.21,58.8,2.75,17,3
08-04-2023,18:00:00,14.4,21.22,2493.95,38.21,63.68,2.23,17,3
08-04-2023,18:05:00,14.31,20.92,2494.95,34.21,53.59,2.39,18.89,4.89
08-04-2023,18:10:00,14.11,20.52,2495.95,32.11,52.05,2.31,19,5
08-04-2023,18:15:00,13.91,20.12,2496.95,30.11,40.64,2.3,19,5
08-04-2023,18:20:00,13.81,19.53,2497,27.16,33.37,2.3,19,1.21
08-04-2023,18:25:00,13.71,19.03,2497.95,25.11,42.47,2.87,16.16,1
08-04-2023,18:30:00,13.51,18.53,2498.95,21.21,49.63,2.99,10.32,0.05
08-04-2023,18:35:00,13.41,18.31,2499,17.21,40.53,2.53,10,0
08-04-2023,18:40:00,13.21,18.11,2499.95,13.21,44.73,2.69,9.05,0.95
08-04-2023,18:45:00,13.2,17.91,2500,10.16,45,2.89,4.27,1
08-04-2023,18:50:00,13.11,17.71,2500,6.21,50.68,3.28,4,1
08-04-2023,18:55:00,12.91,17.42,2500,3.16,57.63,3.3,4,0.05
08-04-2023,19:00:00,12.71,17.21,2500,1.11,52.32,2.73,1.16,0
08-04-2023,19:05:00,12.61,17.01,2500,0.05,55.79,2.79,1,0.95
08-04-2023,19:10:00,12.6,16.81,2500,0,65.47,2.71,1,1
08-04-2023,19:15:00,12.41,16.71,2500,0,63.16,2.51,0.05,0.05
08-04-2023,19:20:00,12.21,16.51,2500,0,59.21,2.31,0,0
08-04-2023,19:25:00,12.01,16.31,2500,0,53.32,2.3,0,0
08-04-2023,19:30:00,11.72,16.21,2500,0,55.84,2.68,0,0
08-04-2023,19:35:00,11.7,15.92,2500,0,52.21,2.7,0,0
08-04-2023,19:40:00,11.42,15.81,2500,0,47.27,2.51,0,0
08-04-2023,19:45:00,11.12,15.71,2500,0,42.27,2.22,0,0
08-04-2023,19:50:00,11.19,15.51,2500,0.95,53.36,2.29,0,0
08-04-2023,19:55:00,11.29,15.41,2500,1,60.63,2.3,0,0
08-04-2023,20:00:00,10.83,15.21,2500,0.05,54.37,1.92,0,0
08-04-2023,20:05:00,10.71,15.2,2500,0,42.64,1.62,0,0
08-04-2023,20:10:00,10.79,15.2,2500,0,38.21,1.79,0,0
08-04-2023,20:15:00,10.99,15.39,2500,0,33.3,1.71,0,0
08-04-2023,20:20:00,10.62,15.4,2500,0,321.58,1.32,0,0
08-04-2023,20:25:00,9.94,15.49,2500,0,269.5,0.92,0,0
08-04-2023,20:30:00,8.96,15.41,2500,0,286.62,0.99,0,0
08-04-2023,20:35:00,8.34,15.21,2500,0,256.04,0.44,0,0
08-04-2023,20:40:00,8.21,15.11,2500,0,235.2,0.59,0,0
08-04-2023,20:45:00,8.2,14.91,2500,0,337.4,1.16,0,0
08-04-2023,20:50:00,8.67,14.9,2500,0.94,33.8,1.39,0,0
08-04-2023,20:55:00,8.79,14.81,2500,1,52.54,1.49,0,0
08-04-2023,21:00:00,8.71,14.8,2500,0.06,38.08,1.41,0,0
08-04-2023,21:05:00,9.08,14.71,2500,0,30.42,1.78,0,0
08-04-2023,21:10:00,9.29,14.61,2500,0.94,15.9,1.61,0,0
08-04-2023,21:15:00,9.77,14.6,2500,0.06,166.34,1.51,0,0
08-04-2023,21:20:00,9.89,14.6,2500,0.94,97.98,1.69,0,0
08-04-2023,21:25:00,10.09,14.51,2500,1,75.14,1.98,0,0
08-04-2023,21:30:00,10.19,14.41,2500,1,101.26,2.09,0,0
08-04-2023,21:35:00,10.11,14.4,2500,0.06,272.2,1.63,0,0
08-04-2023,21:40:00,10.01,14.31,2500,0,353.5,1.88,0,0
08-04-2023,21:45:00,10,14.3,2500,0,34.64,1.99,0,0
08-04-2023,21:50:00,9.91,14.3,2500,0,313.86,1.91,0,0
08-04-2023,21:55:00,9.81,14.21,2500,0.94,148.76,1.99,0,0
08-04-2023,22:00:00,9.52,14.29,2500,0.06,62.74,1.81,0,0
08-04-2023,22:05:00,9.22,14.11,2500,0,183.02,1.8,0,0
08-04-2023,22:10:00,9.29,14.1,2500,0,99.82,1.8,0,0
08-04-2023,22:15:00,9.11,14.1,2500,0,54.52,1.8,0,0
08-04-2023,22:20:00,8.82,14.01,2500,0,23.8,1.71,0,0
08-04-2023,22:25:00,8.52,14,2500,0,40.8,1.89,0,0
08-04-2023,22:30:00,8.41,14,2500,0,29.78,1.62,0,0
08-04-2023,22:35:00,8.4,14,2500,0,22.42,1.41,0,0
08-04-2023,22:40:00,8.02,13.91,2500,0,177.1,1.21,0,0
08-04-2023,22:45:00,7.53,13.9,2500,0,72.32,1.11,0,0
08-04-2023,22:50:00,7.12,13.9,2500,0,22.7,1.1,0,0
08-04-2023,22:55:00,7.1,13.81,2500,0,30.34,1.01,0,0
08-04-2023,23:00:00,6.82,13.71,2500,0,123.12,1.56,0,0
08-04-2023,23:05:00,6.05,13.7,2500,0,212.66,1.51,0,0
08-04-2023,23:10:00,5.62,13.61,2500,0,244.32,1.41,0,0
08-04-2023,23:15:00,5.79,13.6,2500,0,241.3,1.12,0,0
08-04-2023,23:20:00,5.89,13.51,2500,0,222.2,1.1,0,0
08-04-2023,23:25:00,5.43,13.5,2500,0,217.24,1.1,0,0
08-04-2023,23:30:00,4.93,13.41,2500,0,246.14,1.1,0,0
08-04-2023,23:35:00,4.34,13.31,2500,0,113.58,1.1,0,0
08-04-2023,23:40:00,4.21,13.11,2500,0,297.7,1.1,0,0
08-04-2023,23:45:00,4.01,13.1,2500,0,270.52,1.01,0,0
08-04-2023,23:50:00,4,13.01,2500,0,253.9,1.09,0,0
08-04-2023,23:55:00,3.53,12.91,2500,0,291.54,0.82,0,0
09-04-2023,0:00:00,3.59,12.99,2500,0,295.88,0.99,0,0
09-04-2023,0:05:00,3.79,12.81,2500,0,250.88,1.09,0,0
09-04-2023,0:10:00,3.89,12.71,2500,0.94,217.92,1.38,0,0
09-04-2023,0:15:00,3.43,12.7,2500,0.06,250.78,1.31,0,0
09-04-2023,0:20:00,3.4,12.7,2500,0,257.7,1.3,0,0
09-04-2023,0:25:00,3.21,12.79,2500,0,251.42,1.68,0,0
09-04-2023,0:30:00,2.92,12.71,2500,0,250.06,1.23,0,0
09-04-2023,0:35:00,2.81,12.89,2500,0,268.68,1.11,0,0
09-04-2023,0:40:00,2.71,13.09,2500,0,294.27,1.01,0,0
09-04-2023,0:45:00,2.7,13.19,2500,0,307.2,0.63,0,0
09-04-2023,0:50:00,2.98,13.2,2500,0,262.27,0.79,0,0
09-04-2023,0:55:00,2.91,13.29,2500,0,231.93,0.8,0,0
09-04-2023,1:00:00,2.9,13.3,2500,0,231.87,1.27,0,0
09-04-2023,1:05:00,2.62,13.3,2500,0,235.73,1.21,0,0
09-04-2023,1:10:00,2.32,13.39,2500,0,236,1.29,0,0
09-04-2023,1:15:00,2.02,13.4,2500,0,270.53,1.11,0,0
09-04-2023,1:20:00,2,13.4,2500,0.93,262.73,1.57,0,0
09-04-2023,1:25:00,1.63,13.49,2500,0.07,276.93,0.85,0,0
09-04-2023,1:30:00,1.6,13.5,2500,0,278.93,0.71,0,0
09-04-2023,1:35:00,1.69,13.59,2500,0,256.6,0.61,0,0
09-04-2023,1:40:00,1.61,13.6,2500,0,252.2,0.23,0,0
09-04-2023,1:45:00,1.6,13.51,2500,0,249.2,0.48,0,0
09-04-2023,1:50:00,1.51,13.59,2500,0,249,1.06,0,0
09-04-2023,1:55:00,1.13,13.6,2500,0,255.53,0.91,0,0
09-04-2023,2:00:00,1.19,13.6,2500,0,259.73,1.09,0,0
09-04-2023,2:05:00,1.2,13.51,2500,0,264.67,1.1,0,0
09-04-2023,2:10:00,1.2,13.59,2500,0,275.27,0.91,0,0
09-04-2023,2:15:00,1.2,13.6,2500,0,261.07,0.43,0,0
09-04-2023,2:20:00,1.29,13.6,2500,0,239.47,0.77,0,0
09-04-2023,2:25:00,1.11,13.6,2500,0,224,0.71,0,0
09-04-2023,2:30:00,0.91,13.6,2500,0,224.87,0.7,0,0
09-04-2023,2:35:00,0.71,13.6,2500,0,257.45,0.51,0,0
09-04-2023,2:40:00,0.51,13.6,2500,0,283.17,0.31,0,0
09-04-2023,2:45:00,0.5,13.69,2500,0,293.34,0.58,0,0
09-04-2023,2:50:00,0.41,13.61,2500,0,292.15,0.32,0,0
09-04-2023,2:55:00,0.4,13.6,2500,0,305.9,0.39,0,0
09-04-2023,3:00:00,0.31,13.6,2500,0,316.27,0.12,0,0
09-04-2023,3:05:00,0.11,13.6,2500,0,293.83,0.1,0,0
09-04-2023,3:10:00,-0.09,13.6,2500,0,237.33,0.1,0,0
09-04-2023,3:15:00,0.09,13.6,2500,0,203.35,0.1,0,0
09-04-2023,3:20:00,0.1,13.51,2500,0,197.29,0.1,0,0
09-04-2023,3:25:00,-0.18,13.5,2500,0,193.29,0.01,0,0
09-04-2023,3:30:00,-0.29,13.5,2500,0,194.85,0,0,0
09-04-2023,3:35:00,-0.39,13.59,2500,0,196.85,0,0,0
09-04-2023,3:40:00,-0.49,13.6,2500,0,197.93,0,0,0
09-04-2023,3:45:00,-0.69,13.51,2500,0,198,0,0,0
09-04-2023,3:50:00,-0.7,13.5,2500,0,240.63,0.09,0,0
09-04-2023,3:55:00,-0.61,13.41,2500,0,253.27,0.38,0,0
09-04-2023,4:00:00,-0.69,13.4,2500,0,263.27,0.31,0,0
09-04-2023,4:05:00,-0.79,13.49,2500,0,263.07,0.49,0,0
09-04-2023,4:10:00,-0.8,13.41,2500,0,256.51,0.69,0,0
09-04-2023,4:15:00,-0.8,13.4,2500,0,244.88,0.98,0,0
09-04-2023,4:20:00,-0.8,13.4,2500,0,244.93,1.28,0,0
09-04-2023,4:25:00,-0.8,13.49,2500,0,253.34,1.21,0,0
09-04-2023,4:30:00,-0.8,13.41,2500,0,248.44,1.29,0,0
09-04-2023,4:35:00,-0.89,13.4,2500,0,250.78,1.39,0,0
09-04-2023,4:40:00,-0.9,13.4,2500,0,245.44,1.4,0,0
09-04-2023,4:45:00,-0.99,13.4,2500,0,248.71,1.31,0,0
09-04-2023,4:50:00,-1,13.4,2500,0,249,1.49,0,0
09-04-2023,4:55:00,-1,13.4,2500,0,257.34,1.59,0,0
09-04-2023,5:00:00,-1.09,13.4,2500,0,260.78,1.51,0,0
09-04-2023,5:05:00,-1.1,13.4,2500,0,261.93,1.5,0,0
09-04-2023,5:10:00,-1.1,13.31,2500,0,249.03,1.5,0,0
09-04-2023,5:15:00,-1.1,13.3,2500,0,253.56,1.31,0,0
09-04-2023,5:20:00,-1.19,13.3,2500,0,255.85,1.3,0,0
09-04-2023,5:25:00,-1.29,13.3,2500,0,262.49,1.39,0,0
09-04-2023,5:30:00,-1.3,13.21,2500,0,261.15,1.31,0,0
09-04-2023,5:35:00,-1.3,13.2,2500,0,254.51,1.58,0,0
09-04-2023,5:40:00,-1.3,13.2,2500,0,255.85,1.69,0,0
09-04-2023,5:45:00,-1.3,13.11,2500,0,252.29,1.51,0,0
09-04-2023,5:50:00,-1.39,13.1,2500,0,253.85,1.31,0,0
09-04-2023,5:55:00,-1.49,13.1,2500,0.93,253.07,1.11,0,0
09-04-2023,6:00:00,-1.5,13.19,2500,1,257.63,1.1,0,0
09-04-2023,6:05:00,-1.59,13.11,183.34,2.85,258,0.91,0,0
09-04-2023,6:10:00,-1.6,13.19,0,5.78,253.37,0.99,0,0
09-04-2023,6:15:00,-1.6,13.01,0,9.71,253,1.09,0,0
09-04-2023,6:20:00,-1.6,13,0.93,14.63,247.44,1.29,0,0
09-04-2023,6:25:00,-1.6,13,1,18.68,250.68,0.93,0,0
09-04-2023,6:30:00,-1.6,12.91,1.92,22.68,252.84,0.44,0,0
09-04-2023,6:35:00,-1.6,12.99,2.92,25.76,248.4,0.68,0,0
09-04-2023,6:40:00,-1.51,13,3.92,29.68,251.68,0.7,0,0
09-04-2023,6:45:00,-1.41,12.82,4.92,32.76,251.08,0.61,0,0
09-04-2023,6:50:00,-1.4,12.52,6.84,62.44,253.76,0.51,0,0
09-04-2023,6:55:00,-1.22,12.5,10.68,97.2,250.32,0.78,0,0
